bgrp,NO2_Hospital_Admissions_I_Min,NO2_Hospital_Admissions_I,NO2_Hospital_Admissions_I_Max,NO2_Hospital_Admissions_V_Min,NO2_Hospital_Admissions_V,NO2_Hospital_Admissions_V_Max,NO2_Emergency_Room_Visits_I_Min,NO2_Emergency_Room_Visits_I,NO2_Emergency_Room_Visits_I_Max,NO2_Emergency_Room_Visits_V_Min,NO2_Emergency_Room_Visits_V,NO2_Emergency_Room_Visits_V_Max,NO2_Asthma_Exacerbation_I_Min,NO2_Asthma_Exacerbation_I,NO2_Asthma_Exacerbation_I_Max,NO2_Asthma_Exacerbation_V_Min,NO2_Asthma_Exacerbation_V,NO2_Asthma_Exacerbation_V_Max,NO2_Acute_Respiratory_Symptoms_I_Min,NO2_Acute_Respiratory_Symptoms_I,NO2_Acute_Respiratory_Symptoms_I_Max,NO2_Acute_Respiratory_Symptoms_V_Min,NO2_Acute_Respiratory_Symptoms_V,NO2_Acute_Respiratory_Symptoms_V_Max,O3_Acute_Respiratory_Symptoms_I_Min,O3_Acute_Respiratory_Symptoms_I,O3_Acute_Respiratory_Symptoms_I_Max,O3_Acute_Respiratory_Symptoms_V_Min,O3_Acute_Respiratory_Symptoms_V,O3_Acute_Respiratory_Symptoms_V_Max,O3_Hospital_Admissions_I_Min,O3_Hospital_Admissions_I,O3_Hospital_Admissions_I_Max,O3_Hospital_Admissions_V_Min,O3_Hospital_Admissions_V,O3_Hospital_Admissions_V_Max,O3_Mortality_I_Min,O3_Mortality_I,O3_Mortality_I_Max,O3_Mortality_V_Min,O3_Mortality_V,O3_Mortality_V_Max,O3_School_Loss_Days_I_Min,O3_School_Loss_Days_I,O3_School_Loss_Days_I_Max,O3_School_Loss_Days_V_Min,O3_School_Loss_Days_V,O3_School_Loss_Days_V_Max,O3_Emergency_Room_Visits_I_Min,O3_Emergency_Room_Visits_I,O3_Emergency_Room_Visits_I_Max,O3_Emergency_Room_Visits_V_Min,O3_Emergency_Room_Visits_V,O3_Emergency_Room_Visits_V_Max,PM25_Acute_Bronchitis_I_Min,PM25_Acute_Bronchitis_I,PM25_Acute_Bronchitis_I_Max,PM25_Acute_Bronchitis_V_Min,PM25_Acute_Bronchitis_V,PM25_Acute_Bronchitis_V_Max,PM25_Acute_Myocardial_Infarction_I_Min,PM25_Acute_Myocardial_Infarction_I,PM25_Acute_Myocardial_Infarction_I_Max,PM25_Acute_Myocardial_Infarction_V_Min,PM25_Acute_Myocardial_Infarction_V,PM25_Acute_Myocardial_Infarction_V_Max,PM25_Acute_Respiratory_Symptoms_I_Min,PM25_Acute_Respiratory_Symptoms_I,PM25_Acute_Respiratory_Symptoms_I_Max,PM25_Acute_Respiratory_Symptoms_V_Min,PM25_Acute_Respiratory_Symptoms_V,PM25_Acute_Respiratory_Symptoms_V_Max,PM25_Asthma_Exacerbation_I_Min,PM25_Asthma_Exacerbation_I,PM25_Asthma_Exacerbation_I_Max,PM25_Asthma_Exacerbation_V_Min,PM25_Asthma_Exacerbation_V,PM25_Asthma_Exacerbation_V_Max,PM25_Chronic_Bronchitis_I_Min,PM25_Chronic_Bronchitis_I,PM25_Chronic_Bronchitis_I_Max,PM25_Chronic_Bronchitis_V_Min,PM25_Chronic_Bronchitis_V,PM25_Chronic_Bronchitis_V_Max,PM25_Emergency_Room_Visits_I_Min,PM25_Emergency_Room_Visits_I,PM25_Emergency_Room_Visits_I_Max,PM25_Emergency_Room_Visits_V_Min,PM25_Emergency_Room_Visits_V,PM25_Emergency_Room_Visits_V_Max,PM25_Hospital_Admissions__Cardiovascular_I_Min,PM25_Hospital_Admissions__Cardiovascular_I,PM25_Hospital_Admissions__Cardiovascular_I_Max,PM25_Hospital_Admissions__Cardiovascular_V_Min,PM25_Hospital_Admissions__Cardiovascular_V,PM25_Hospital_Admissions__Cardiovascular_V_Max,PM25_Hospital_Admissions__Respiratory_I_Min,PM25_Hospital_Admissions__Respiratory_I,PM25_Hospital_Admissions__Respiratory_I_Max,PM25_Hospital_Admissions__Respiratory_V_Min,PM25_Hospital_Admissions__Respiratory_V,PM25_Hospital_Admissions__Respiratory_V_Max,PM25_Lower_Respiratory_Symptoms_I_Min,PM25_Lower_Respiratory_Symptoms_I,PM25_Lower_Respiratory_Symptoms_I_Max,PM25_Lower_Respiratory_Symptoms_V_Min,PM25_Lower_Respiratory_Symptoms_V,PM25_Lower_Respiratory_Symptoms_V_Max,PM25_Mortality_I_Min,PM25_Mortality_I,PM25_Mortality_I_Max,PM25_Mortality_V_Min,PM25_Mortality_V,PM25_Mortality_V_Max,PM25_Upper_Respiratory_Symptoms_I_Min,PM25_Upper_Respiratory_Symptoms_I,PM25_Upper_Respiratory_Symptoms_I_Max,PM25_Upper_Respiratory_Symptoms_V_Min,PM25_Upper_Respiratory_Symptoms_V,PM25_Upper_Respiratory_Symptoms_V_Max,PM25_Work_Loss_Days_I_Min,PM25_Work_Loss_Days_I,PM25_Work_Loss_Days_I_Max,PM25_Work_Loss_Days_V_Min,PM25_Work_Loss_Days_V,PM25_Work_Loss_Days_V_Max,SO2_Acute_Respiratory_Symptoms_I_Min,SO2_Acute_Respiratory_Symptoms_I,SO2_Acute_Respiratory_Symptoms_I_Max,SO2_Acute_Respiratory_Symptoms_V_Min,SO2_Acute_Respiratory_Symptoms_V,SO2_Acute_Respiratory_Symptoms_V_Max,SO2_Asthma_Exacerbation_I_Min,SO2_Asthma_Exacerbation_I,SO2_Asthma_Exacerbation_I_Max,SO2_Asthma_Exacerbation_V_Min,SO2_Asthma_Exacerbation_V,SO2_Asthma_Exacerbation_V_Max,SO2_Emergency_Room_Visits_I_Min,SO2_Emergency_Room_Visits_I,SO2_Emergency_Room_Visits_I_Max,SO2_Emergency_Room_Visits_V_Min,SO2_Emergency_Room_Visits_V,SO2_Emergency_Room_Visits_V_Max,SO2_Hospital_Admissions_I_Min,SO2_Hospital_Admissions_I,SO2_Hospital_Admissions_I_Max,SO2_Hospital_Admissions_V_Min,SO2_Hospital_Admissions_V,SO2_Hospital_Admissions_V_Max
3.40312E+11,0.00094577,0.001415816,0.002194712,28.286845,42.35359614,65.41795434,0.000651962,0.000977161,0.001481111,0.271954724,0.407607387,0.617767563,0.521637956,0.818222667,1.114322873,43.87446042,68.69837081,93.54359035,0.03757862,0.056711824,0.074831989,1.186742364,1.790973795,2.363213222,0.208632668,0.543575283,0.757483253,17.83562978,46.46927978,64.75588408,0.000354266,0.000911578,0.00126748,10.72012068,27.56860935,38.32693044,0.000115658,0.000291306,0.000407004,898.3702868,2262.775167,3161.42882,0.085730528,0.264895136,0.350973163,8.417896577,26.01010277,34.46212032,0.000167133,0.000457337,0.000625546,0.069950587,0.191410051,0.261811085,6.54E-05,0.000496817,0.000971006,0.005764572,0.043785299,0.085576396,1.84E-05,0.000139515,0.000272648,1.649064111,12.52625525,24.47957349,0.031414316,0.238622462,0.466330598,3.079171877,23.38932283,45.70884402,0.031544928,0.239614588,0.468269471,2.564356739,19.47879821,38.06665782,2.44E-05,0.000185179,0.000361923,6.817139625,51.78016801,101.2020069,7.29E-05,0.00055357,0.00108182,0.03021115,0.229483238,0.448470167,1.31E-05,9.96E-05,0.000194681,0.50391303,3.827712453,7.480349591,7.61E-06,5.78E-05,0.000113025,0.241958003,1.837907746,3.591751634,0.00084838,0.006444275,0.012593797,0.044048882,0.334594351,0.653884729,8.71E-05,0.000661617,0.001293101,677.218497,5143.871108,10053.46447,0.000598853,0.004548874,0.008889689,0.026885062,0.204218346,0.399095972,0.005323929,0.040440449,0.079031196,0.928769754,7.054914918,13.78714586,0.00242996,0.003568122,0.005556122,0.076738744,0.1126822,0.175463753,0.019001739,0.030203999,0.047000396,1.493009927,2.381041197,3.705033913,0.000132732,0.000195682,0.000305186,0.055025356,0.081125177,0.126524837,8.56E-05,0.000145601,0.000238936,2.611460964,4.439400926,7.283666689
3.40312E+11,0.000237237,0.00034285,0.000551017,7.042114571,10.17709547,16.3084977,0.000173636,0.00025093,0.000387456,0.072427498,0.104668461,0.161601289,0.147816877,0.220016551,0.302690779,12.42685518,18.44737209,25.37493382,0.010442541,0.01508992,0.019976452,0.329778098,0.476543506,0.630861436,0.056990369,0.148483244,0.206915106,4.872003696,12.69356723,17.68880109,8.06E-05,0.000207876,0.000289193,2.421535145,6.242104677,8.682832845,3.13E-05,7.88E-05,0.000110163,243.1589427,612.4560282,855.6936658,0.025440779,0.078607707,0.104152385,2.498034863,7.71850537,10.22674206,4.52E-05,0.000123785,0.000169315,0.01893329,0.051808058,0.070863576,2.01E-05,0.000152657,0.000298313,0.001771422,0.013453905,0.026290824,4.79E-06,3.64E-05,7.11E-05,0.430389305,3.268962104,6.38736655,0.008554293,0.064972944,0.126953448,0.838475653,6.368525207,12.44373706,0.008802126,0.066855322,0.130631507,0.715544211,5.434816539,10.61932328,6.28E-06,4.77E-05,9.32E-05,1.75616243,13.33801078,26.06435041,2.11E-05,0.000160255,0.000313128,0.008745317,0.066423837,0.129788411,3.02E-06,2.29E-05,4.48E-05,0.116214997,0.882694846,1.724735666,1.38E-06,1.05E-05,2.04E-05,0.043765284,0.332413131,0.649516405,0.000247704,0.0018814,0.00367615,0.012861077,0.097684523,0.190870017,2.26E-05,0.000171876,0.00033587,175.9430099,1336.282866,2611.284803,0.000207748,0.001577921,0.003083168,0.009326692,0.070839595,0.13841655,0.001449736,0.011011264,0.021515386,0.252909177,1.920936481,3.753400936,0.000711714,0.001045076,0.001627337,0.022476118,0.033003773,0.051391727,0.005761519,0.009158215,0.014250974,0.452695646,0.721960293,1.1234021,3.59E-05,5.30E-05,8.26E-05,0.014893583,0.021958047,0.034246113,2.22E-05,3.80E-05,6.24E-05,0.675640157,1.154326298,1.896909127
3.40312E+11,0.001032687,0.001492433,0.002398563,30.65414579,44.3011071,70.99044449,0.000755833,0.001092301,0.001686584,0.315275036,0.45562318,0.703445979,0.643443114,0.957732628,1.317604776,54.09378477,80.30145643,110.4564002,0.0454561,0.065686188,0.086956942,1.435515187,2.074386487,2.746122315,0.248077576,0.646348241,0.900696093,21.2077037,55.25515633,76.99889281,0.00035085,0.000904885,0.001258851,10.54087919,27.17187613,37.79614804,0.000136269,0.000343219,0.000479535,1058.464472,2666.019583,3724.812374,0.110743046,0.342178922,0.453372705,10.87388038,33.59861209,44.51675041,0.000196917,0.000538836,0.000737022,0.082416134,0.22552026,0.308467382,8.75E-05,0.000664511,0.001298547,0.007710948,0.058564461,0.1144432,2.09E-05,0.000158487,0.000309675,1.87347223,14.22969776,27.80402237,0.037236591,0.282825352,0.552624696,3.649860334,27.72200655,54.16722852,0.0383154,0.291019289,0.568635185,3.114743314,23.65759965,46.22560795,2.73E-05,0.000207637,0.000405752,7.644524406,58.05997626,113.4573656,9.18E-05,0.000697583,0.001363038,0.038068112,0.289141048,0.564965209,1.31E-05,9.97E-05,0.000194886,0.50588053,3.842345206,7.50772461,5.99E-06,4.55E-05,8.90E-05,0.190509021,1.446984773,2.82732618,0.001078248,0.008189682,0.016002174,0.055983898,0.42521791,0.83085168,9.85E-05,0.000748171,0.001462032,765.8748479,5816.800774,11366.84743,0.000904321,0.006868645,0.013420942,0.040598823,0.308362712,0.602523251,0.006310657,0.047931716,0.093655855,1.100906354,8.361781099,16.33844602,0.003098078,0.004549224,0.007083757,0.097838104,0.143665645,0.223706859,0.025079779,0.039865885,0.062034125,1.970575363,3.142707398,4.890140479,0.000156387,0.000230557,0.000359572,0.06483148,0.095583547,0.149072442,9.68E-05,0.000165387,0.000271822,2.941051064,5.024827934,8.257195254
3.40312E+11,0.000980969,0.001417676,0.002278441,29.11896607,42.08204065,67.43520521,0.000717981,0.001037589,0.001602119,0.299485877,0.432801452,0.66821705,0.611219129,0.909763105,1.251618483,51.38473847,76.279434,104.9246898,0.043179644,0.0623964,0.082602106,1.36362412,1.97049416,2.608595481,0.235653992,0.613981002,0.855589759,20.14563401,52.48813894,73.14283325,0.00033328,0.000859571,0.001195808,10.01299759,25.8111864,35.9033346,0.000129444,0.000326031,0.00045552,1005.457078,2532.512183,3538.275443,0.105197151,0.325044512,0.430668098,10.32932786,31.91618118,42.28738078,0.000187056,0.000511853,0.000700112,0.078288789,0.214227043,0.293019441,8.31E-05,0.000631232,0.001233515,0.00732478,0.055631527,0.108711834,1.98E-05,0.00015055,0.000294166,1.779647914,13.51706822,26.41158467,0.035371767,0.268661333,0.524949008,3.467073719,26.33367624,51.45450983,0.036396547,0.276444914,0.540157684,2.958755596,22.47281663,43.91060912,2.60E-05,0.000197238,0.000385431,7.261683253,55.15230704,107.7753707,8.72E-05,0.000662648,0.001294777,0.036161644,0.274660737,0.536671502,1.25E-05,9.47E-05,0.000185126,0.48054581,3.649918863,7.131734451,5.69E-06,4.33E-05,8.45E-05,0.180968245,1.374519138,2.685732438,0.001024249,0.007779539,0.015200778,0.0531802,0.40392281,0.789242261,9.36E-05,0.000710702,0.001388813,727.5194978,5525.492826,10797.5907,0.000859032,0.00652466,0.012748816,0.038565616,0.292919772,0.572348621,0.005994616,0.045531275,0.088965529,1.045772478,7.943019414,15.52020944,0.002942924,0.004321391,0.006729002,0.092938285,0.136470635,0.212503581,0.023823765,0.03786932,0.05892744,1.871887537,2.985314131,4.645241003,0.000148555,0.00021901,0.000341564,0.061584659,0.090796559,0.141606867,9.19E-05,0.000157104,0.000258209,2.793756127,4.773160166,7.84367187
3.40312E+11,0.000518069,0.000748752,0.001202301,15.38335504,22.23310392,35.59463796,0.000376861,0.00054465,0.000840932,0.157197313,0.227185666,0.350738556,0.297600806,0.443788379,0.610234152,24.95623623,37.11443371,51.02406517,0.020628999,0.029810072,0.03946273,0.651469016,0.941409649,1.246243021,0.128700356,0.335307339,0.467262863,11.00236086,28.66482534,39.94546373,0.000175297,0.000451994,0.000628782,5.270169623,13.58161819,18.89142909,6.79E-05,0.000171126,0.000239096,527.7603745,1329.258749,1857.192021,0.049747339,0.153706118,0.20365904,4.884700451,15.09243232,19.99731912,9.82E-05,0.000268658,0.000367485,0.041095321,0.112442039,0.153804278,4.08E-05,0.000309563,0.000604935,0.003591844,0.027282321,0.053313972,1.08E-05,8.23E-05,0.000160778,0.972583791,7.38776339,14.43541554,0.019441351,0.147676843,0.288555073,1.90560453,14.47500515,28.28362297,0.017424496,0.132356778,0.258620233,1.416475737,10.75957433,21.02380901,1.46E-05,0.000110631,0.00021619,4.072712477,30.93481781,60.45152845,4.29E-05,0.000325738,0.00063648,0.017777179,0.135035761,0.263854867,6.82E-06,5.18E-05,0.000101246,0.262810373,1.99631216,3.900719888,3.09E-06,2.34E-05,4.58E-05,0.098084024,0.745047949,1.455796048,0.000492444,0.003740611,0.007309014,0.025568254,0.194216903,0.379492622,5.27E-05,0.000400219,0.000782092,409.6544468,3111.583679,6080.526819,0.000420204,0.00319188,0.006236815,0.018864764,0.143297076,0.279997169,0.003294815,0.025027475,0.048902758,0.574786963,4.366091763,8.531181302,0.001405947,0.002064497,0.003214675,0.044400164,0.065197347,0.101520248,0.012199878,0.019392626,0.030175829,0.958571795,1.528759299,2.378754941,7.80E-05,0.000114959,0.000179285,0.032325705,0.047659107,0.074328629,4.81E-05,8.23E-05,0.000135168,1.46367834,2.499956589,4.107546922
3.40312E+11,0.001174858,0.001697936,0.002726542,34.88574063,50.41771459,80.72040855,0.000854622,0.001235092,0.001907024,0.356482093,0.515184284,0.795387644,0.674845237,1.006374021,1.383850053,56.59115494,84.16405593,115.7091983,0.046779358,0.067598864,0.089488334,1.477304011,2.134789305,2.82606432,0.29185499,0.760400881,1.059638821,24.95015578,65.00531279,90.58662134,0.000397519,0.001025018,0.001425916,11.95109943,30.79994495,42.84090805,0.000154079,0.000388074,0.000542209,1196.804473,3014.443616,4211.64091,0.112814283,0.348574048,0.461852628,11.07725554,34.22655073,45.34939563,0.000222654,0.000609255,0.00083335,0.093187767,0.254992882,0.348783776,9.24E-05,0.000702024,0.001371863,0.008145515,0.061870595,0.120904667,2.46E-05,0.000186601,0.000364611,2.205606686,16.75390141,32.73643014,0.04408872,0.334900178,0.654381091,4.321493049,32.82628264,64.14119805,0.039514936,0.300157476,0.586495288,3.212256244,24.40046303,47.67749517,3.30E-05,0.000250887,0.000490272,9.236018273,70.15369324,137.0911151,9.72E-05,0.000738706,0.001443401,0.040314742,0.306232849,0.598366316,1.55E-05,0.000117508,0.000229605,0.595996273,4.527218232,8.845997106,7.00E-06,5.32E-05,0.000103889,0.222433049,1.68961284,3.30143358,0.001116754,0.008482922,0.016575279,0.057983191,0.440443294,0.860607972,0.000119491,0.000907614,0.001773618,929.0063998,7056.420642,13789.33211,0.000952931,0.007238515,0.01414376,0.042781147,0.324967781,0.634973599,0.007471919,0.056757077,0.11090098,1.303490742,9.901382471,19.34689167,0.003188269,0.00468166,0.007289967,0.100686344,0.147848025,0.230219014,0.027665953,0.043976805,0.068430894,2.173776941,3.466779532,5.394396867,0.000176827,0.000260692,0.000406568,0.073305119,0.108076583,0.168556323,0.000109153,0.000186526,0.000306531,3.319280844,5.669198864,9.315034027
3.40312E+11,0.000821598,0.001187431,0.001906709,24.39621891,35.25904193,56.4489594,0.000597658,0.00086375,0.00133362,0.249296729,0.36028936,0.556230599,0.471960437,0.703795986,0.967760528,39.57770231,58.85910956,80.91824432,0.032715204,0.04727526,0.062583308,1.033154435,1.492964715,1.976396762,0.204104096,0.531763528,0.741025743,17.44849041,45.45951399,63.34896108,0.000278001,0.000716817,0.000997176,8.357888296,21.53905146,29.95965429,0.000107753,0.000271389,0.000379179,836.9677175,2108.066533,2945.294818,0.078893656,0.243762699,0.322980141,7.746582819,23.93510482,31.71348018,0.000155717,0.000426065,0.00058279,0.065172515,0.178321631,0.243916066,6.46E-05,0.000490931,0.000959357,0.005696247,0.043266583,0.084549749,1.72E-05,0.000130492,0.000254976,1.542404596,11.71613213,22.89288747,0.030831719,0.234198271,0.457614731,3.022066801,22.95567197,44.85453126,0.027633222,0.209902432,0.410141563,2.246365513,17.0634315,33.34131202,2.31E-05,0.000175447,0.000342852,6.458847558,49.05901744,95.8690821,6.80E-05,0.000516583,0.001009384,0.028192535,0.214150987,0.418443082,1.08E-05,8.22E-05,0.000160565,0.416786636,3.165918535,6.186087347,4.89E-06,3.72E-05,7.27E-05,0.155549836,1.181559257,2.308722946,0.000780958,0.005932173,0.011591245,0.040548273,0.308005383,0.601831091,8.36E-05,0.000634701,0.001240307,649.6642319,4934.609246,9643.007213,0.000666395,0.00506195,0.009890862,0.029917318,0.227252469,0.444042893,0.005225193,0.039690661,0.077554078,0.911545166,6.924112929,13.52945975,0.002229671,0.003274069,0.005098104,0.070413562,0.103395938,0.160999411,0.019347611,0.030754666,0.047855385,1.520185204,2.424451701,3.772431049,0.000123661,0.000182312,0.000284326,0.051264855,0.075582192,0.117876637,7.63E-05,0.000130444,0.00021436,2.321223976,3.964670257,6.514094409
3.40312E+11,0.000551563,0.000797144,0.001280031,16.37790029,23.6700172,37.89587431,0.000401226,0.000579852,0.000895299,0.16736026,0.241869294,0.373414248,0.316840975,0.47247398,0.649686551,26.56968048,39.51343852,54.32283491,0.021962695,0.031737154,0.042014056,0.693587472,1.002267376,1.326814546,0.13702129,0.356985582,0.497472726,11.7137025,30.51805957,42.52805071,0.000186631,0.000481217,0.000669434,5.610905531,14.45970603,20.11281076,7.23E-05,0.00018219,0.000254554,561.8819098,1415.198561,1977.264403,0.052963757,0.163644335,0.216826209,5.20052121,16.06826777,21.29020585,0.000104538,0.000286028,0.000391244,0.043752326,0.119711925,0.163748129,4.34E-05,0.000329577,0.000644045,0.003824063,0.029046166,0.056760804,1.15E-05,8.76E-05,0.000171173,1.035462857,7.865393869,15.36868778,0.020698265,0.157224383,0.30721061,2.028804849,15.41083691,30.11220351,0.018551017,0.140913851,0.275340437,1.508053113,11.45519767,22.3830312,1.55E-05,0.000117783,0.000230167,4.336019721,32.93480225,64.35981448,4.57E-05,0.000346798,0.00067763,0.018926502,0.143766035,0.280913497,7.26E-06,5.52E-05,0.000107792,0.279801475,2.12537687,4.152907541,3.29E-06,2.50E-05,4.88E-05,0.104425309,0.793216467,1.549915544,0.000524281,0.003982447,0.007781554,0.027221282,0.20677333,0.404027414,5.61E-05,0.000426094,0.000832656,436.1392487,3312.75244,6473.642405,0.000447371,0.00339824,0.006640035,0.020084401,0.152561456,0.298099425,0.00350783,0.026645541,0.052064398,0.61194784,4.648366437,9.082735541,0.001496841,0.002197956,0.003422509,0.047270619,0.069412,0.10808369,0.012988598,0.020646204,0.032126738,1.020543282,1.627581208,2.53254476,8.30E-05,0.00012239,0.000190876,0.034415547,0.050739996,0.07913409,5.12E-05,8.76E-05,0.000143907,1.558300262,2.661542105,4.373105157
3.40312E+11,0.002021645,0.002921813,0.004655202,60.21651998,87.02859856,138.1913218,0.001429188,0.002065501,0.0031891,0.596146193,0.861566476,1.330120371,1.108075275,1.650202811,2.269873381,93.08580114,138.2567645,190.1397862,0.082311647,0.118944881,0.157459946,2.5994227,3.756309546,4.972625084,0.298044634,1.136776787,1.379007938,25.47930057,97.18101516,117.8889568,0.00043572,0.001610478,0.002012491,13.15390367,48.53790038,60.75474509,0.000158293,0.000570579,0.00071265,1229.550253,4431.929444,5535.933427,0.142043142,0.566100429,0.698368455,13.94724261,55.58550654,68.57292857,0.000240172,0.000933392,0.001197682,0.100519705,0.390654461,0.501268325,0.000140517,0.001067432,0.00208652,0.012384018,0.094074669,0.183888584,4.11E-05,0.00031213,0.000610064,3.688962547,28.02448996,54.77429293,0.072010118,0.547049962,1.069217492,7.058295672,53.6208036,104.8026782,0.069051598,0.524574533,1.025288922,5.613356622,42.6438204,83.34799717,5.58E-05,0.000423507,0.000827832,15.58912472,118.4221267,231.4807734,0.000164554,0.001250089,0.002443318,0.06821501,0.518219106,1.012867144,2.76E-05,0.000209378,0.000409233,1.060364717,8.055430217,15.74446118,1.43E-05,0.000108735,0.000212525,0.454850322,3.45542903,6.753688726,0.00197231,0.014983344,0.029285173,0.102404675,0.777952809,1.520520628,0.000199523,0.001515667,0.002962687,1551.228661,11783.84292,23033.98148,0.00136617,0.010378584,0.0202851,0.061333172,0.465938825,0.910684538,0.012203887,0.092711079,0.181205218,2.128991754,16.17362803,31.61160258,0.00560987,0.008237627,0.012826862,0.177161119,0.260146353,0.405075578,0.043850951,0.069705301,0.108463121,3.445467685,5.495008521,8.550127599,0.000295713,0.000435967,0.000679911,0.122590358,0.180741667,0.281879824,0.000186692,0.000318339,0.000522754,5.686187878,9.690039252,15.90927369
3.40312E+11,0.000688708,0.000995355,0.001585874,20.51378627,29.64746211,47.07723899,0.000486877,0.000703641,0.001086422,0.203087398,0.293504572,0.453128283,0.377484816,0.562166057,0.773271258,31.71127211,47.09921706,64.77437599,0.028040879,0.040520478,0.053641436,0.885538086,1.279646982,1.694010167,0.101534304,0.387265969,0.469783538,8.679985332,33.10667537,40.16096617,0.000148436,0.000548642,0.000685591,4.481117252,16.53541443,20.69718002,5.39E-05,0.000194379,0.000242777,418.8685674,1509.825645,1885.91373,0.048389627,0.192853796,0.237911636,4.751386531,18.93635015,23.3605878,8.18E-05,0.000317979,0.000408012,0.034243921,0.133084437,0.170765933,4.79E-05,0.000363639,0.000710809,0.004218828,0.032048148,0.062644798,1.40E-05,0.000106333,0.000207829,1.256708316,9.547022809,18.65980165,0.024531481,0.186361945,0.364247264,2.404529391,18.26684574,35.70282852,0.02352361,0.178705305,0.349282244,1.912286139,14.52734828,28.39392371,1.90E-05,0.000144275,0.000282015,5.310702514,40.34252706,78.85789274,5.61E-05,0.000425864,0.000832358,0.023238612,0.17654022,0.345050552,9.39E-06,7.13E-05,0.000139412,0.361231414,2.744220363,5.363620542,4.88E-06,3.70E-05,7.24E-05,0.154952558,1.177151121,2.300759814,0.000671901,0.005104333,0.009976496,0.034885908,0.265022958,0.517991412,6.80E-05,0.000516338,0.00100929,528.4526294,4014.368052,7846.920565,0.000465409,0.003535642,0.006910467,0.020894196,0.158730046,0.310240296,0.004157463,0.031583618,0.061730663,0.725277529,5.509823582,10.7690342,0.001911098,0.002806287,0.004369692,0.060352949,0.088623256,0.13799599,0.014938575,0.023746285,0.036949832,1.173757432,1.871967188,2.912748347,0.00010074,0.00014852,0.000231624,0.041762489,0.061572701,0.096027229,6.36E-05,0.000108447,0.000178085,1.937093282,3.301065839,5.419767524
3.40312E+11,0.000882423,0.001275294,0.002031948,26.28374848,37.98567148,60.31905125,0.000623818,0.000901534,0.001392,0.260208289,0.37605002,0.58057991,0.483631569,0.720271856,0.990764055,40.62825799,60.34563204,82.99308744,0.035926356,0.051915568,0.068726645,1.134563437,1.639506831,2.170404894,0.207288572,0.540080631,0.752603486,17.72072551,46.17052824,64.33872153,0.000305559,0.000786755,0.001094075,9.228208769,23.74739119,33.01919596,0.000112468,0.000283273,0.000395778,873.5896361,2200.380043,3074.22533,0.085441662,0.264002932,0.349791181,8.389532756,25.92249701,34.34606121,0.000162523,0.000444724,0.000608292,0.068021084,0.186131374,0.254589636,6.13E-05,0.000465929,0.000910753,0.005405537,0.041063116,0.080266254,1.79E-05,0.000136243,0.000266289,1.610206318,12.23254772,23.90864764,0.031431912,0.238784534,0.46670697,3.080896632,23.40520879,45.74573529,0.030140539,0.228974123,0.447532415,2.450190856,18.6138113,36.38089675,2.43E-05,0.000184859,0.000361344,6.804543658,51.69065784,101.0399571,7.18E-05,0.000545658,0.001066494,0.029775374,0.226200011,0.442110383,1.20E-05,9.14E-05,0.000178628,0.462841773,3.516154431,6.872362099,6.25E-06,4.75E-05,9.28E-05,0.19853898,1.508277245,2.947944289,0.0008609,0.006540153,0.012782801,0.044698923,0.339572455,0.663698059,8.71E-05,0.000661581,0.001293195,677.1004361,5143.587686,10054.19356,0.000596323,0.004530199,0.008854324,0.0267715,0.203379934,0.397508294,0.005326911,0.040467916,0.079094982,0.929289991,7.059706597,13.79827337,0.002448582,0.003595539,0.005598669,0.077326832,0.113548025,0.17680738,0.019140136,0.03042491,0.04734247,1.50388406,2.398456952,3.731999592,0.000129072,0.00019029,0.000296768,0.053507963,0.078889687,0.123035014,8.15E-05,0.000138949,0.000228179,2.481961362,4.229520026,6.944290181
